,title,price,link
191,"Lenovo ThinkBook 16 Intel 13th Gen Core i5 16"" (40.64cm) WUXGA IPS 300 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Win 11 Home/Backlit Keyboard/Arctic Grey/1.7 Kg), 21KHA081IN  ","55,990",https://amazon.in//Lenovo-ThinkBook-Antiglare-Keyboard-21KHA081IN/dp/B0D82F4JMC/ref=sr_1_224?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.Lid8I_mGtydBKwKpofuuNgDRvaCR0jJiDbaPB9tRoEKUCCI_Lp2tHA88YB3ySrycSJ04YfER79Dak3hwYadXj2rqottFZVrE8Dv6NnhEtvbESDRjhS44BfOVsHc5OZVN_YCrorXzb_k64OSqty4Z0LTiS0DCKOzUdHcGyBLDFQnn0zszgEAGdKvN3_DfVN3A4V9ZeHtuzX0bLVaks5pK5OtNzKV7PAipvmb9b7G7_2s.m0BkdM2B8gnU6v5GscARxfLrIQ1pcifFKBQcv9JF-bo&dib_tag=se&keywords=laptop&qid=1724770633&sprefix=lap%2Caps%2C295&sr=8-224
192,"Lenovo V15 Intel Core i3 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1Y Onsite + 1Y ADP/1.7 kg), 82TTA00UIH  ","32,048",https://amazon.in//Lenovo-82TTA01UIH-Laptop-i3-1215U-Warranty/dp/B0C3Y7FSFC/ref=sr_1_225?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.Lid8I_mGtydBKwKpofuuNgDRvaCR0jJiDbaPB9tRoEKUCCI_Lp2tHA88YB3ySrycSJ04YfER79Dak3hwYadXj2rqottFZVrE8Dv6NnhEtvbESDRjhS44BfOVsHc5OZVN_YCrorXzb_k64OSqty4Z0LTiS0DCKOzUdHcGyBLDFQnn0zszgEAGdKvN3_DfVN3A4V9ZeHtuzX0bLVaks5pK5OtNzKV7PAipvmb9b7G7_2s.m0BkdM2B8gnU6v5GscARxfLrIQ1pcifFKBQcv9JF-bo&dib_tag=se&keywords=laptop&qid=1724770633&sprefix=lap%2Caps%2C295&sr=8-225
193,"(Refurbished) HP Notebook 240 G6 6th Gen Intel Core i3 Business HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 10 Pro/MS Office/WiFi/Bluetooth/Webcam/Intel Graphics), Black  ","15,997",https://amazon.in//Refurbished-HP-Notebook-Business-Bluetooth/dp/B0CL4B59VZ/ref=sr_1_226?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.Lid8I_mGtydBKwKpofuuNgDRvaCR0jJiDbaPB9tRoEKUCCI_Lp2tHA88YB3ySrycSJ04YfER79Dak3hwYadXj2rqottFZVrE8Dv6NnhEtvbESDRjhS44BfOVsHc5OZVN_YCrorXzb_k64OSqty4Z0LTiS0DCKOzUdHcGyBLDFQnn0zszgEAGdKvN3_DfVN3A4V9ZeHtuzX0bLVaks5pK5OtNzKV7PAipvmb9b7G7_2s.m0BkdM2B8gnU6v5GscARxfLrIQ1pcifFKBQcv9JF-bo&dib_tag=se&keywords=laptop&qid=1724770633&sprefix=lap%2Caps%2C295&sr=8-226
194,(Refurbished) Lenovo Thinkpad Laptop L480 Full HD Screen Intel Core i5 :: 8th Generation :: 8350u Processor :: 32 GB Ram :: 512 GB SSD :: 14 Inches Notebook Computer  ,"24,950",https://amazon.in//Refurbished-Lenovo-Thinkpad-Laptop-Screen/dp/B0C1YQ8RV8/ref=sr_1_227?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.Lid8I_mGtydBKwKpofuuNgDRvaCR0jJiDbaPB9tRoEKUCCI_Lp2tHA88YB3ySrycSJ04YfER79Dak3hwYadXj2rqottFZVrE8Dv6NnhEtvbESDRjhS44BfOVsHc5OZVN_YCrorXzb_k64OSqty4Z0LTiS0DCKOzUdHcGyBLDFQnn0zszgEAGdKvN3_DfVN3A4V9ZeHtuzX0bLVaks5pK5OtNzKV7PAipvmb9b7G7_2s.m0BkdM2B8gnU6v5GscARxfLrIQ1pcifFKBQcv9JF-bo&dib_tag=se&keywords=laptop&qid=1724770633&sprefix=lap%2Caps%2C295&sr=8-227
195,"(Refurbished) Lenovo ThinkPad 7th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ","20,800",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR4B2JLF/ref=sr_1_24?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.dTuktH2pKQ-oHPh5lzEM2na2DDfrvJcdxKyk60yFwAfAcRho8iDK0lBGge-1OTvtJmH_SK58ky3EiKsqcFzX7tgcSH2a6Nv4TyXG-T5B-JtYtDaAJtttmylzKzHJeVNLns2efSHYJ6kkBRpXyR5TiAN3Dx1tjU3SjDJ3pkjRUuz7Mlis9TPlKhlHX77TXSQYWvXzM9LFif_Ggdbdu454UsNtSqtKwtcAcczGUWA9c7o.VT3FavRYYuBBquIEBlxdqUhBQPCRIKNQKYLAmdzQQME&dib_tag=se&keywords=laptop&qid=1724770551&sprefix=lap%2Caps%2C295&sr=8-24
196,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/48WHr/Graphite Black/2.3 Kg), FA506NCR-HN054W  ","67,990",https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_228?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.Lid8I_mGtydBKwKpofuuNgDRvaCR0jJiDbaPB9tRoEKUCCI_Lp2tHA88YB3ySrycSJ04YfER79Dak3hwYadXj2rqottFZVrE8Dv6NnhEtvbESDRjhS44BfOVsHc5OZVN_YCrorXzb_k64OSqty4Z0LTiS0DCKOzUdHcGyBLDFQnn0zszgEAGdKvN3_DfVN3A4V9ZeHtuzX0bLVaks5pK5OtNzKV7PAipvmb9b7G7_2s.m0BkdM2B8gnU6v5GscARxfLrIQ1pcifFKBQcv9JF-bo&dib_tag=se&keywords=laptop&qid=1724770633&sprefix=lap%2Caps%2C295&sr=8-228
197,"(Refurbished) Fujitsu Laptop H770 Intel QuadCore i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (16GB RAM/512GB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","28,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0OTc5NjIyMzgwMjUyMDA0OjE3MjQ3NzA2MzM6c3BfYnRmOjMwMDI4NjM3MDE3NDczMjo6MDo6&url=%2FRefurbished-Fujitsu-QuadCore-E3-1505M-Processor4GB%2Fdp%2FB0DC46V1CC%2Fref%3Dsr_1_229_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.Lid8I_mGtydBKwKpofuuNgDRvaCR0jJiDbaPB9tRoEKUCCI_Lp2tHA88YB3ySrycSJ04YfER79Dak3hwYadXj2rqottFZVrE8Dv6NnhEtvbESDRjhS44BfOVsHc5OZVN_YCrorXzb_k64OSqty4Z0LTiS0DCKOzUdHcGyBLDFQnn0zszgEAGdKvN3_DfVN3A4V9ZeHtuzX0bLVaks5pK5OtNzKV7PAipvmb9b7G7_2s.m0BkdM2B8gnU6v5GscARxfLrIQ1pcifFKBQcv9JF-bo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770633%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-229-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
198,"Acer Swift Go 14 Built-in AI PC Premium Laptop Intel Core Ultra 7 155H (14-inch IPS Touchscreen WUXGA/16GB/1TB SSD/Intel Arc Graphics/1440p Camera with Shutter/Win11/MSO)SFG14-73T, Pure Silver, 1.3 Kg  ","94,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0OTc5NjIyMzgwMjUyMDA0OjE3MjQ3NzA2MzM6c3BfYnRmOjMwMDIwMTY0MTg5OTEzMjo6MDo6&url=%2FAcer-Premium-Touchscreen-Graphics-SFG14-73T%2Fdp%2FB0CYH9WFJS%2Fref%3Dsr_1_230_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.Lid8I_mGtydBKwKpofuuNgDRvaCR0jJiDbaPB9tRoEKUCCI_Lp2tHA88YB3ySrycSJ04YfER79Dak3hwYadXj2rqottFZVrE8Dv6NnhEtvbESDRjhS44BfOVsHc5OZVN_YCrorXzb_k64OSqty4Z0LTiS0DCKOzUdHcGyBLDFQnn0zszgEAGdKvN3_DfVN3A4V9ZeHtuzX0bLVaks5pK5OtNzKV7PAipvmb9b7G7_2s.m0BkdM2B8gnU6v5GscARxfLrIQ1pcifFKBQcv9JF-bo%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770633%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-230-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
199,"(Refurbished) Fujitsu Laptop H770 Intel Core i7-7th Gen Xeon E3-1505M V6 @ 3.0 Ghz Processor4GB Nvidia Quadro M2200 Graphic (8GB RAM/1 TB SSD/15.6"" FHD (1080p)/Win 10/BT/ Numeric Keypad/ Silver)  ","31,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMTcxMjgzMzIyNjQwOTEzOjE3MjQ3NzA2NDA6c3BfYXRmX25leHQ6MzAwMjg2MzcwMTc1OTMyOjowOjo&url=%2FRefurbished-Fujitsu-E3-1505M-Processor4GB-Graphic%2Fdp%2FB0DC471S8M%2Fref%3Dsr_1_225_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770640%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
200,"(Refurbished) Dell Precision 7520 Intel Core i7 - 7920HQ Quad Core Processor 7th Gen, 32 GB Ram & 512 GB SSD, 15.6 Inches (Numeric Keypad) FHD Screen with Nvidia Quadro M2200 (4GB Graphic Card) Laptop  ","53,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMTcxMjgzMzIyNjQwOTEzOjE3MjQ3NzA2NDA6c3BfYXRmX25leHQ6MzAwMTQ4NTM0ODc1MjMyOjowOjo&url=%2FRefurbished-Dell-Precision-7520-Intel%2Fdp%2FB0CXXH2QWS%2Fref%3Dsr_1_226_sspa%3Fcrid%3DAF3XJAA5C7OS%26dib%3DeyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1724770640%26sprefix%3Dlap%252Caps%252C295%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
201,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/48WHr/Graphite Black/2.3 Kg), FA506NCR-HN054W  ","67,990",https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_227?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-227
202,(Refurbished) Lenovo Thinkpad Laptop L480 Full HD Screen Intel Core i5 :: 8th Generation :: 8350u Processor :: 32 GB Ram :: 512 GB SSD :: 14 Inches Notebook Computer  ,"24,950",https://amazon.in//Refurbished-Lenovo-Thinkpad-Laptop-Screen/dp/B0C1YQ8RV8/ref=sr_1_228?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-228
203,"Dell Vostro 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6""(39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","53,600",https://amazon.in//Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_229?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-229
204,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","40,510",https://amazon.in//Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_230?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-230
205,"ASUS Creator Series Vivobook 16X (2023), Intel Core i5-12450H 12th Gen, 16"" (40.64 cm) FHD+ 120Hz, Creator/Gaming Laptop (16GB/512GB/6GB RTX 4050 /Win11/70WHr /Black/1.8 kg), K3605ZU-MB541WS  ","70,990",https://amazon.in//ASUS-Creator-Vivobook-i5-12450H-K3605ZU-MB541WS/dp/B0C5N4K9HB/ref=sr_1_231?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-231
206,"HP Victus Windows 11 Home Gaming Laptop,Amd Ryzen 7 7840Hs Ai Powered,6Gb Rtx 3050 Gpu,16.1-Inch (40.9 Cm),95W Tgp,Fhd,IPS,144Hz,16Gb Ddr5,1Tb Ssd,Rgb Backlit Kb,B&O (Mso,Blue,2.29 Kg),S0089Ax  ","84,990",https://amazon.in//HP-Powered-16-1-inch-Backlit-s0089AX/dp/B0CNR7KRSC/ref=sr_1_25?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.dTuktH2pKQ-oHPh5lzEM2na2DDfrvJcdxKyk60yFwAfAcRho8iDK0lBGge-1OTvtJmH_SK58ky3EiKsqcFzX7tgcSH2a6Nv4TyXG-T5B-JtYtDaAJtttmylzKzHJeVNLns2efSHYJ6kkBRpXyR5TiAN3Dx1tjU3SjDJ3pkjRUuz7Mlis9TPlKhlHX77TXSQYWvXzM9LFif_Ggdbdu454UsNtSqtKwtcAcczGUWA9c7o.VT3FavRYYuBBquIEBlxdqUhBQPCRIKNQKYLAmdzQQME&dib_tag=se&keywords=laptop&qid=1724770551&sprefix=lap%2Caps%2C295&sr=8-25
207,"MSI Thin A15, AMD 7th Gen. Ryzen 5 7535HS, 40CM Gaming Laptop(8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 2050, 4GB GDDR6/Cosmos Gray/1.86Kg), B7UCX-216IN  ","52,990",https://amazon.in//MSI-7535HS-Windows-GeForce-B7UCX-216IN/dp/B0D2HZV716/ref=sr_1_232?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-232
208,"HP Laptop 14, Intel Core i5-1335U, 14-inch(35.6 cm),FHD,Anti-glare,16GB DDR4,512GB SSD,Intel Iris X graphics, Imagepad,Dual speakers, Windows 11,MSO,Silver,1.4 kg, 14-gr0001TU  ","61,999",https://amazon.in//HP-i5-1335U-Anti-glare-graphics-14-gr0001TU/dp/B0D9JVGP6P/ref=sr_1_233?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-233
209,"ASUS Vivobook 15 OLED (2023), AMD Ryzen 5 7530U, Thin and Light Laptop, 15.6"" (39.62 cms) FHD OLED, (16GB RAM /512GB SSD/Windows 11/Office 2021/Backlit KB/Fingerprint/Silver/1.7 kg), M1505YA-LK542WS  ","55,990",https://amazon.in//ASUS-Vivobook-Windows-Fingerprint-M1505YA-LK542WS/dp/B0C1GJPZXZ/ref=sr_1_234?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-234
210,"Lenovo S14 Intel Core I5 12th Gen 14"" (35.56 cm) FHD IPS (1920x1080) Antiglare 300Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Backlit/Cloud Grey/1.5 kg/3Y Premium Care), 82TW001DIH  ","48,490",https://amazon.in//Lenovo-1920x1080-Antiglare-300Nits-82TW001DIH/dp/B0CH8D6F4N/ref=sr_1_235?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-235
211,"HP Laptop 15, AMD Ryzenâ„¢ 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4(3200 SDRAM), 512GB SSD, Dual Speakers,MSO,Windows 11,Natural Silver,1.69 kg,15s-eq2305au  ","40,499",https://amazon.in//HP-RyzenTM-15-6-inch-Speakers-15s-eq2305au/dp/B0CY2MJ7LL/ref=sr_1_236?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-236
212,Lenovo V15 G3 IAP Laptop RYZEN 3-7320u / 8GB DDR4 / 512 GB SSD PCIe / 15.60 FHD TN Display/Windows 11 / Silver (Grey) / 1 Year Onsite Warranty  ,"27,989",https://amazon.in//Lenovo-V15-3-7320u-Display-Warranty/dp/B09NNQ6DT1/ref=sr_1_237?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-237
213,"Dell 15 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB DDR4, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Intel UHD Graphics, Windows 11 + MSO'21, 15 Months McAfee, Black, 1.66kg  ","39,590",https://amazon.in//Dell-i3-1305U-Processor-39-62cm-GraphicsWin/dp/B0CNZ8MDLV/ref=sr_1_238?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-238
214,"Lenovo IdeaPad 1 AMD Athlon Silver 7120U 15.6"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Year Warranty/MS Office/Cloud Grey/1.58Kg), 82VG00EQIN  ","27,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00EQIN/dp/B0CN18M8CM/ref=sr_1_239?crid=AF3XJAA5C7OS&dib=eyJ2IjoiMSJ9.4eohjMK5egwwcc_unguMBqQVuTgqahQIB77WF0HZ8Mhsi1EB46O5rs1dsM_e1J4RgLrNyP4NesXaPG2Z8FeFZEZ5Nw-FaWm5OceHl969m0-mw4W22IARIgML5AXfyEaxcy2iI3UZHW41ssSXOTyJAyBtvSrEzx7b7bkQ0cxdUpo08qr4nQRqX5coYb7HZhtx-P3fztSjt2UQH2DHsDaPkhUdSOLMMfsjLmNzVm7fDZ0.G0AtAxD20jWSSI2wgI74RGkamc6e3IDjYvR5Ub_B4To&dib_tag=se&keywords=laptop&qid=1724770640&sprefix=lap%2Caps%2C295&sr=8-239
